Index,Lat_Start,Lon_Start,Elevation,Lat_End,Lon_End,Lat_Start_Rad,Lon_Start_Rad,Lat_End_Rad,Lon_End_Rad,Distance_Km,RT_Km,PointSize
2439,64.04981,24.48007,71,64.06217,24.49206,1.11788007,0.427257823,1.118095792,0.427467088,1.493018106,3798.309982,1
2440,64.06217,24.49206,60,64.07062,24.50635,1.118095792,0.427467088,1.118243273,0.427716495,1.1686473,3799.478629,1
2441,64.07062,24.50635,60,64.07273,24.51139,1.118243273,0.427716495,1.118280099,0.42780446,0.339253702,3799.817883,1
2442,64.07273,24.51139,58,64.07289,24.5114,1.118280099,0.42780446,1.118282892,0.427804634,0.01779752,3799.835681,1
2443,64.07289,24.5114,58,64.07704,24.51938,1.118282892,0.427804634,1.118355323,0.427943912,0.602860364,3800.438541,1
2444,64.07704,24.51938,55,64.07966,24.52762,1.118355323,0.427943912,1.118401051,0.428087727,0.495275057,3800.933816,1
2445,64.07966,24.52762,55,64.08168,24.53434,1.118401051,0.428087727,1.118436306,0.428205013,0.396397195,3801.330213,1
2446,64.08168,24.53434,57,64.08797,24.55907,1.118436306,0.428205013,1.118546087,0.428636633,1.390501144,3802.720714,1
2447,64.08797,24.55907,63,64.09245,24.57105,1.118546087,0.428636633,1.118624278,0.428845723,0.766138401,3803.486853,1
2448,64.09245,24.57105,68,64.09889,24.58037,1.118624278,0.428845723,1.118736677,0.429008388,0.847212967,3804.334066,1
2449,64.09889,24.58037,71,64.11014,24.60426,1.118736677,0.429008388,1.118933027,0.429425347,1.706110113,3806.040176,1
2450,64.11014,24.60426,71,64.11465,24.61364,1.118933027,0.429425347,1.119011741,0.429589059,0.677397073,3806.717573,1
2451,64.11465,24.61364,71,64.12274,24.63366,1.119011741,0.429589059,1.119152938,0.429938474,1.324183525,3808.041756,1
2452,64.12274,24.63366,70,64.12968,24.66083,1.119152938,0.429938474,1.119274064,0.43041268,1.527647813,3809.569404,1
2453,64.12968,24.66083,71,64.13653,24.68205,1.119274064,0.43041268,1.119393619,0.430783039,1.280583598,3810.849988,1
2454,64.13653,24.68205,70,64.13681,24.71146,1.119393619,0.430783039,1.119398506,0.43129634,1.42690454,3812.276892,1
2455,64.13681,24.71146,74,64.1429,24.7299,1.119398506,0.43129634,1.119504797,0.431618179,1.121798144,3813.39869,1
2456,64.1429,24.7299,80,64.15075,24.75147,1.119504797,0.431618179,1.119641805,0.431994646,1.362282929,3814.760973,1
2457,64.15075,24.75147,81,64.16507,24.76379,1.119641805,0.431994646,1.119891736,0.432209671,1.700596831,3816.46157,1
2458,64.16507,24.76379,80,64.17254,24.77568,1.119891736,0.432209671,1.120022112,0.43241719,1.010839647,3817.47241,1
2459,64.17254,24.77568,74,64.18193,24.782,1.120022112,0.43241719,1.120185999,0.432527495,1.088067641,3818.560477,1
2460,64.18193,24.782,73,64.1924,24.79777,1.120185999,0.432527495,1.120368735,0.432802734,1.392263034,3819.952741,1
2461,64.1924,24.79777,80,64.1987,24.80509,1.120368735,0.432802734,1.120478691,0.432930492,0.785032775,3820.737773,1
2462,64.1987,24.80509,81,64.20619,24.80867,1.120478691,0.432930492,1.120609416,0.432992975,0.850677034,3821.58845,1
2463,64.20619,24.80867,81,64.21387,24.82028,1.120609416,0.432992975,1.120743457,0.433195607,1.022129104,3822.610579,1
2464,64.21387,24.82028,81,64.21757,24.82407,1.120743457,0.433195607,1.120808034,0.433261755,0.450412855,3823.060992,1
2465,64.21757,24.82407,81,64.22175,24.82458,1.120808034,0.433261755,1.120880989,0.433270656,0.465448732,3823.526441,1
2466,64.22175,24.82458,81,64.22651,24.82608,1.120880989,0.433270656,1.120964067,0.433296836,0.53423425,3824.060675,1
2467,64.22651,24.82608,81,64.23282,24.8307,1.120964067,0.433296836,1.121074197,0.433377471,0.736330669,3824.797006,1
2468,64.23282,24.8307,76,64.23898,24.8294,1.121074197,0.433377471,1.121181709,0.433354781,0.687836581,3825.484843,1
2469,64.23898,24.8294,71,64.25134,24.83039,1.121181709,0.433354781,1.121397432,0.43337206,1.375201435,3826.860044,1
2470,64.25134,24.83039,73,64.25765,24.8288,1.121397432,0.43337206,1.121507562,0.433344309,0.705830374,3827.565874,1
2471,64.25765,24.8288,70,64.2619,24.82937,1.121507562,0.433344309,1.121581739,0.433354258,0.473379402,3828.039254,1
2472,64.2619,24.82937,66,64.26865,24.83014,1.121581739,0.433354258,1.121699548,0.433367697,0.751485902,3828.79074,1
2473,64.26865,24.83014,71,64.26895,24.8305,1.121699548,0.433367697,1.121704784,0.43337398,0.037614031,3828.828354,1
2474,64.26895,24.8305,71,64.26928,24.83017,1.121704784,0.43337398,1.121710544,0.43336822,0.040003148,3828.868357,1
2475,64.26928,24.83017,72,64.27116,24.8304,1.121710544,0.43336822,1.121743356,0.433372235,0.209341093,3829.077698,1
2476,64.27116,24.8304,73,64.27537,24.8378,1.121743356,0.433372235,1.121816834,0.433501389,0.588832028,3829.66653,1
2477,64.27537,24.8378,77,64.2804,24.84474,1.121816834,0.433501389,1.121904624,0.433622515,0.651919924,3830.31845,1
2478,64.2804,24.84474,80,64.28334,24.85304,1.121904624,0.433622515,1.121955937,0.433767377,0.516979978,3830.83543,1
2479,64.28334,24.85304,80,64.28536,24.8825,1.121955937,0.433767377,1.121991193,0.434281551,1.439025498,3832.274455,1
2480,64.28536,24.8825,83,64.28852,24.89129,1.121991193,0.434281551,1.122046345,0.434434966,0.55071995,3832.825175,1
2481,64.28852,24.89129,89,64.31075,24.91325,1.122046345,0.434434966,1.122434332,0.43481824,2.689137832,3835.514313,1
2482,64.31075,24.91325,79,64.32003,24.94161,1.122434332,0.43481824,1.122596298,0.435313215,1.712562359,3837.226875,1
2483,64.32003,24.94161,87,64.32973,24.96351,1.122596298,0.435313215,1.122765595,0.435695442,1.508824778,3838.7357,1
2484,64.32973,24.96351,92,64.34273,24.97431,1.122765595,0.435695442,1.122992488,0.435883938,1.536252494,3840.271953,1
2485,64.34273,24.97431,90,64.34844,24.98813,1.122992488,0.435883938,1.123092147,0.436125142,0.919653222,3841.191606,1
2486,64.34844,24.98813,86,64.35654,25.00555,1.123092147,0.436125142,1.123233518,0.436429179,1.230506209,3842.422112,1
2487,64.35654,25.00555,95,64.37818,25.01938,1.123233518,0.436429179,1.123611207,0.436670558,2.496528151,3844.91864,1
2488,64.37818,25.01938,94,64.3832,25.01813,1.123611207,0.436670558,1.123698823,0.436648741,0.561424565,3845.480065,1
2489,64.3832,25.01813,90,64.41912,25.01305,1.123698823,0.436648741,1.124325745,0.436560078,4.001571558,3849.481636,1
2490,64.41912,25.01305,91,64.42643,25.01438,1.124325745,0.436560078,1.124453329,0.436583291,0.815338663,3850.296975,1
2491,64.42643,25.01438,90,64.43147,25.01954,1.124453329,0.436583291,1.124541293,0.43667335,0.612703911,3850.909679,1
2492,64.43147,25.01954,86,64.44128,25.03268,1.124541293,0.43667335,1.12471251,0.436902687,1.259922098,3852.169601,1
2493,64.44128,25.03268,91,64.45078,25.03394,1.12471251,0.436902687,1.124878316,0.436924678,1.058079226,3853.22768,1
2494,64.45078,25.03394,92,64.47373,25.00696,1.124878316,0.436924678,1.12527887,0.436453788,2.860948364,3856.088629,1
2495,64.47373,25.00696,91,64.47746,25.00514,1.12527887,0.436453788,1.12534397,0.436422023,0.423825068,3856.512454,1
2496,64.47746,25.00514,92,64.48548,25.00851,1.12534397,0.436422023,1.125483946,0.436480841,0.906277128,3857.418731,1
2497,64.48548,25.00851,91,64.49154,25.01564,1.125483946,0.436480841,1.125589713,0.436605282,0.755418963,3858.17415,1
2498,64.49154,25.01564,91,64.49796,25.03664,1.125589713,0.436605282,1.125701763,0.436971802,1.233124451,3859.407274,1
2499,64.49796,25.03664,83,64.54098,25.1425,1.125701763,0.436971802,1.126452603,0.438819407,6.96611207,3866.373386,1
2500,64.54098,25.1425,71,64.5619,25.15966,1.126452603,0.438819407,1.126817726,0.439118906,2.466466105,3868.839853,1
2501,64.5619,25.15966,61,64.56517,25.16214,1.126817726,0.439118906,1.126874799,0.43916219,0.382412237,3869.222265,1
2502,64.56517,25.16214,61,64.57373,25.17958,1.126874799,0.43916219,1.127024199,0.439466575,1.264688366,3870.486953,1
2503,64.57373,25.17958,60,64.59647,25.19237,1.127024199,0.439466575,1.127421087,0.439689803,2.60119527,3873.088148,1
2504,64.59647,25.19237,58,64.602,25.19848,1.127421087,0.439689803,1.127517603,0.439796442,0.680471575,3873.76862,1
2505,64.602,25.19848,55,64.62063,25.25952,1.127517603,0.439796442,1.127842758,0.440861791,3.572134678,3877.340755,1
2506,64.62063,25.25952,61,64.64403,25.31454,1.127842758,0.440861791,1.128251165,0.441822072,3.69327428,3881.034029,1
2507,64.64403,25.31454,54,64.66711,25.33191,1.128251165,0.441822072,1.128653987,0.442125235,2.69626784,3883.730297,1
2508,64.66711,25.33191,61,64.69508,25.35407,1.128653987,0.442125235,1.129142156,0.442512,3.283794885,3887.014092,1
2509,64.69508,25.35407,48,64.7095,25.38715,1.129142156,0.442512,1.129393832,0.443089355,2.245359295,3889.259451,1
2510,64.7095,25.38715,44,64.71513,25.39305,1.129393832,0.443089355,1.129492094,0.44319233,0.685890059,3889.945341,1
2511,64.71513,25.39305,43,64.71935,25.39437,1.129492094,0.44319233,1.129565747,0.443215368,0.473411234,3890.418752,1
2512,64.71935,25.39437,42,64.72513,25.39239,1.129565747,0.443215368,1.129666627,0.44318081,0.649546143,3891.068298,1
2513,64.72513,25.39239,42,64.72987,25.38693,1.129666627,0.44318081,1.129749356,0.443085515,0.587349045,3891.655647,1
2514,64.72987,25.38693,42,64.74202,25.36346,1.129749356,0.443085515,1.129961413,0.442675887,1.75095216,3893.4066,1
2515,64.74202,25.36346,41,64.74806,25.35949,1.129961413,0.442675887,1.130066831,0.442606597,0.697525698,3894.104125,1
2516,64.74806,25.35949,41,64.75377,25.36028,1.130066831,0.442606597,1.13016649,0.442620385,0.636027728,3894.740153,1
2517,64.75377,25.36028,41,64.77946,25.37251,1.13016649,0.442620385,1.130614865,0.442833839,2.914832533,3897.654986,1
2518,64.77946,25.37251,27,64.79633,25.40366,1.130614865,0.442833839,1.130909302,0.443377509,2.386582731,3900.041568,1
2519,64.79633,25.40366,11,64.81198,25.47785,1.130909302,0.443377509,1.131182446,0.444672369,3.919447256,3903.961016,1
2520,64.81198,25.47785,5,64.8149,25.48509,1.131182446,0.444672369,1.131233409,0.444798731,0.472017022,3904.433033,1
2521,64.8149,25.48509,4,64.81579,25.48636,1.131233409,0.444798731,1.131248943,0.444820896,0.115779853,3904.548812,1
2522,64.81579,25.48636,4,64.82827,25.50351,1.131248943,0.444820896,1.13146676,0.44512022,1.60746552,3906.156278,1
2523,64.82827,25.50351,5,64.83363,25.50637,1.13146676,0.44512022,1.13156031,0.445170137,0.611158109,3906.767436,1
2524,64.83363,25.50637,4,64.84274,25.50544,1.13156031,0.445170137,1.131719309,0.445153905,1.013939535,3907.781376,1
2525,64.84274,25.50544,3,64.85847,25.51508,1.131719309,0.445153905,1.131993849,0.445322155,1.807445145,3909.588821,1
2526,64.85847,25.51508,5,64.86656,25.51934,1.131993849,0.445322155,1.132135046,0.445396506,0.921797223,3910.510618,1
2527,64.86656,25.51934,4,64.89325,25.52266,1.132135046,0.445396506,1.132600875,0.445454451,2.971927542,3913.482545,1
2528,64.89325,25.52266,7,64.90283,25.53399,1.132600875,0.445454451,1.132768077,0.445652197,1.191805951,3914.674351,1
2529,64.90283,25.53399,9,64.91628,25.53544,1.132768077,0.445652197,1.133002824,0.445677504,1.497133734,3916.171485,1
2530,64.91628,25.53544,10,64.92333,25.5366,1.133002824,0.445677504,1.13312587,0.44569775,0.785828614,3916.957314,1
2531,64.92333,25.5366,10,64.9346,25.54046,1.13312587,0.44569775,1.133322568,0.445765119,1.266296039,3918.22361,1
2532,64.9346,25.54046,20,64.94085,25.53803,1.133322568,0.445765119,1.133431652,0.445722708,0.704330753,3918.927941,1
2533,64.94085,25.53803,20,64.95186,25.52713,1.133431652,0.445722708,1.133623812,0.445532467,1.327490383,3920.255431,1
2534,64.95186,25.52713,9,64.95659,25.52042,1.133623812,0.445532467,1.133706366,0.445415355,0.613510452,3920.868941,1
2535,64.95659,25.52042,8,64.96574,25.51391,1.133706366,0.445415355,1.133866064,0.445301735,1.062559688,3921.931501,1
2536,64.96574,25.51391,9,64.98293,25.50692,1.133866064,0.445301735,1.134166086,0.445179736,1.939513623,3923.871015,1
2537,64.98293,25.50692,21,64.99158,25.50502,1.134166086,0.445179736,1.134317057,0.445146575,0.965975386,3924.83699,1
2538,64.99158,25.50502,19,65.00134,25.50752,1.134317057,0.445146575,1.134487401,0.445190208,1.091604537,3925.928595,1
2539,65.00134,25.50752,12,65.00872,25.50641,1.134487401,0.445190208,1.134616207,0.445170835,0.822274098,3926.750869,1
2540,65.00872,25.50641,15,65.02305,25.5085,1.134616207,0.445170835,1.134866312,0.445207312,1.596443737,3928.347312,1
2541,65.02305,25.5085,12,65.02955,25.50245,1.134866312,0.445207312,1.134979759,0.44510172,0.776571927,3929.123884,1
2542,65.02955,25.50245,20,65.03409,25.49001,1.134979759,0.44510172,1.135058997,0.444884601,0.771870178,3929.895755,1
2543,65.03409,25.49001,20,65.05409,25.45119,1.135058997,0.444884601,1.135408062,0.444207064,2.874491781,3932.770246,1
2544,65.05409,25.45119,11,65.06002,25.44458,1.135408062,0.444207064,1.13551156,0.444091698,0.728604941,3933.498851,1
2545,65.06002,25.44458,12,65.06596,25.44188,1.13551156,0.444091698,1.135615233,0.444044574,0.672517966,3934.171369,1
2546,65.06596,25.44188,13,65.08014,25.44184,1.135615233,0.444044574,1.135862721,0.444043876,1.576745175,3935.748114,1
2547,65.08014,25.44184,15,65.10298,25.43045,1.135862721,0.444043876,1.136261354,0.443845083,2.595104621,3938.343219,1
2548,65.10298,25.43045,11,65.10916,25.42896,1.136261354,0.443845083,1.136369215,0.443819077,0.690714566,3939.033934,1
2549,65.10916,25.42896,12,65.11454,25.42934,1.136369215,0.443819077,1.136463114,0.44382571,0.598492946,3939.632427,1
2550,65.11454,25.42934,11,65.11794,25.43003,1.136463114,0.44382571,1.136522455,0.443837752,0.379438679,3940.011865,1
2551,65.11794,25.43003,7,65.12686,25.43189,1.136522455,0.443837752,1.136678138,0.443870216,0.995667548,3941.007533,1
2552,65.12686,25.43189,11,65.14657,25.43272,1.136678138,0.443870216,1.137022143,0.443884702,2.191995504,3943.199528,1
2553,65.14657,25.43272,20,65.17874,25.42609,1.137022143,0.443884702,1.137583615,0.443768986,3.590519318,3946.790048,1
2554,65.17874,25.42609,21,65.18647,25.4272,1.137583615,0.443768986,1.137718529,0.44378836,0.861096558,3947.651144,1
2555,65.18647,25.4272,16,65.18904,25.42765,1.137718529,0.44378836,1.137763384,0.443796214,0.286541372,3947.937686,1
2556,65.18904,25.42765,14,65.19251,25.4279,1.137763384,0.443796214,1.137823947,0.443800577,0.38602267,3948.323708,1
2557,65.19251,25.4279,17,65.20148,25.42316,1.137823947,0.443800577,1.137980503,0.443717848,1.021631177,3949.345339,1
2558,65.20148,25.42316,21,65.21454,25.40401,1.137980503,0.443717848,1.138208443,0.443383618,1.7047518,3951.050091,1
2559,65.21454,25.40401,21,65.24593,25.38251,1.138208443,0.443383618,1.138756302,0.443008372,3.631284258,3954.681375,1
2560,65.24593,25.38251,12,65.26362,25.36486,1.138756302,0.443008372,1.139065051,0.442700321,2.131693354,3956.813069,1
2561,65.26362,25.36486,11,65.26697,25.36281,1.139065051,0.442700321,1.139123519,0.442664542,0.384519788,3957.197589,1
2562,65.26697,25.36281,9,65.28273,25.36924,1.139123519,0.442664542,1.139398583,0.442776767,1.777765686,3958.975354,1
2563,65.28273,25.36924,7,65.28841,25.37273,1.139398583,0.442776767,1.139497718,0.442837679,0.652094799,3959.627449,1
2564,65.28841,25.37273,9,65.2946,25.37321,1.139497718,0.442837679,1.139605754,0.442846056,0.68865808,3960.316107,1
2565,65.2946,25.37321,9,65.31085,25.37392,1.139605754,0.442846056,1.13988937,0.442858448,1.80721863,3962.123326,1
2566,65.31085,25.37392,11,65.31695,25.37344,1.13988937,0.442858448,1.139995835,0.442850071,0.678655242,3962.801981,1
2567,65.31695,25.37344,11,65.31731,25.37401,1.139995835,0.442850071,1.140002118,0.442860019,0.047989018,3962.84997,1
2568,65.31731,25.37401,11,65.31761,25.37424,1.140002118,0.442860019,1.140007354,0.442864033,0.035026236,3962.884996,1
2569,65.31761,25.37424,11,65.31955,25.37555,1.140007354,0.442864033,1.140041213,0.442886897,0.224129673,3963.109126,1
2570,65.31955,25.37555,12,65.32213,25.37907,1.140041213,0.442886897,1.140086243,0.442948333,0.330166609,3963.439293,1
2571,65.32213,25.37907,13,65.3223,25.37928,1.140086243,0.442948333,1.14008921,0.442951998,0.021269109,3963.460562,1
2572,65.3223,25.37928,13,65.32326,25.3797,1.14008921,0.442951998,1.140105965,0.442959328,0.108513288,3963.569075,1
2573,65.32326,25.3797,13,65.3307,25.37724,1.140105965,0.442959328,1.140235818,0.442916393,0.835133304,3964.404208,1
2574,65.3307,25.37724,2,65.33287,25.37587,1.140235818,0.442916393,1.140273691,0.442892482,0.249528956,3964.653737,1
2575,65.33287,25.37587,3,65.33425,25.3737,1.140273691,0.442892482,1.140297777,0.442854608,0.183540403,3964.837278,1
2576,65.33425,25.3737,5,65.33803,25.36785,1.140297777,0.442854608,1.14036375,0.442752507,0.500348857,3965.337626,1
2577,65.33803,25.36785,11,65.42146,25.38682,1.14036375,0.442752507,1.141819878,0.443083596,9.318520478,3974.656147,1
2578,65.42146,25.38682,4,65.43971,25.37477,1.141819878,0.443083596,1.142138401,0.442873283,2.104394307,3976.760541,1
2579,65.43971,25.37477,9,65.44352,25.37376,1.142138401,0.442873283,1.142204898,0.442855656,0.4262163,3977.186758,1
2580,65.44352,25.37376,9,65.45463,25.38009,1.142204898,0.442855656,1.142398804,0.442966135,1.269521137,3978.456279,1
2581,65.45463,25.38009,6,65.45937,25.37868,1.142398804,0.442966135,1.142481533,0.442941526,0.531072155,3978.987351,1
2582,65.45937,25.37868,8,65.46795,25.36829,1.142481533,0.442941526,1.142631282,0.442760186,1.067892114,3980.055243,1
2583,65.46795,25.36829,11,65.47906,25.34577,1.142631282,0.442760186,1.142825188,0.442367138,1.614526061,3981.669769,1
2584,65.47906,25.34577,6,65.486,25.33701,1.142825188,0.442367138,1.142946314,0.442214247,0.871145833,3982.540915,1
2585,65.486,25.33701,6,65.50427,25.29514,1.142946314,0.442214247,1.143265186,0.441483478,2.802875686,3985.343791,1
2586,65.50427,25.29514,11,65.51515,25.28222,1.143265186,0.441483478,1.143455077,0.441257981,1.348439493,3986.69223,1
2587,65.51515,25.28222,7,65.52382,25.26164,1.143455077,0.441257981,1.143606397,0.440898792,1.352269224,3988.044499,1
2588,65.52382,25.26164,8,65.53031,25.25643,1.143606397,0.440898792,1.143719669,0.440807861,0.760514863,3988.805014,1
2589,65.53031,25.25643,9,65.55926,25.23694,1.143719669,0.440807861,1.144224942,0.440467696,3.341778984,3992.146793,1
2590,65.55926,25.23694,8,65.56782,25.22229,1.144224942,0.440467696,1.144374342,0.440212005,1.166237475,3993.313031,1
2591,65.56782,25.22229,11,65.58297,25.1989,1.144374342,0.440212005,1.14463876,0.439803773,1.998613914,3995.311645,1
2592,65.58297,25.1989,5,65.59724,25.19491,1.14463876,0.439803773,1.144887818,0.439734134,1.597309676,3996.908954,1
2593,65.59724,25.19491,15,65.60052,25.1933,1.144887818,0.439734134,1.144945065,0.439706034,0.37214259,3997.281097,1
2594,65.60052,25.1933,17,65.61387,25.16781,1.144945065,0.439706034,1.145178066,0.43926115,1.890453325,3999.17155,1
2595,65.61387,25.16781,20,65.63052,25.12686,1.145178066,0.43926115,1.145468664,0.438546438,2.638171074,4001.809721,1
2596,65.63052,25.12686,31,65.65529,25.08792,1.145468664,0.438546438,1.145900982,0.437866806,3.282544398,4005.092266,1
2597,65.65529,25.08792,15,65.65826,25.07849,1.145900982,0.437866806,1.145952818,0.437702222,0.54394849,4005.636214,1
2598,65.65826,25.07849,11,65.66109,25.0838,1.145952818,0.437702222,1.146002211,0.437794899,0.397801884,4006.034016,1
2599,65.66109,25.0838,10,65.6695,25.10135,1.146002211,0.437794899,1.146148993,0.438101204,1.233344292,4007.26736,1
2600,65.6695,25.10135,11,65.68703,25.12891,1.146148993,0.438101204,1.146454949,0.438582217,2.322198914,4009.589559,1
2601,65.68703,25.12891,31,65.70308,25.16636,1.146454949,0.438582217,1.146735075,0.439235843,2.47442755,4012.063987,1
2602,65.70308,25.16636,29,65.73771,25.23572,1.146735075,0.439235843,1.147339482,0.440446403,4.988470571,4017.052457,1
2603,65.73771,25.23572,40,65.75876,25.29329,1.147339482,0.440446403,1.147706874,0.441451189,3.520279023,4020.572736,1
2604,65.75876,25.29329,49,65.78637,25.31763,1.147706874,0.441451189,1.148188759,0.441876002,3.264807511,4023.837544,1
2605,65.78637,25.31763,57,65.7887,25.31862,1.148188759,0.441876002,1.148229426,0.441893281,0.262988408,4024.100532,1
2606,65.7887,25.31862,56,65.79559,25.31157,1.148229426,0.441893281,1.148349679,0.441770235,0.830835589,4024.931368,1
2607,65.79559,25.31157,61,65.79753,25.31153,1.148349679,0.441770235,1.148383538,0.441769537,0.215725879,4025.147094,1
2608,65.79753,25.31153,60,65.82941,25.32294,1.148383538,0.441769537,1.148939949,0.441968679,3.582803228,4028.729897,1
2609,65.82941,25.32294,63,65.83389,25.26154,1.148939949,0.441968679,1.14901814,0.440897047,2.839297026,4031.569194,1
2610,65.83389,25.26154,71,65.83735,25.24926,1.14901814,0.440897047,1.149078528,0.440682721,0.678573617,4032.247768,1
2611,65.83735,25.24926,71,65.84991,25.23248,1.149078528,0.440682721,1.149297742,0.440389854,1.591708861,4033.839476,1
2612,65.84991,25.23248,75,65.86848,25.2231,1.149297742,0.440389854,1.149621849,0.440226143,2.108490415,4035.947967,1
2613,65.86848,25.2231,76,65.90347,25.20477,1.149621849,0.440226143,1.15023254,0.439906224,3.97882436,4039.926791,1
2614,65.90347,25.20477,82,65.92037,25.19986,1.15023254,0.439906224,1.150527501,0.439820528,1.892359601,4041.819151,1
2615,65.92037,25.19986,86,65.93044,25.20296,1.150527501,0.439820528,1.150703255,0.439874633,1.128527363,4042.947678,1
2616,65.93044,25.20296,85,65.94286,25.20355,1.150703255,0.439874633,1.150920025,0.439884931,1.381300034,4044.328978,1
2617,65.94286,25.20355,86,65.94566,25.20172,1.150920025,0.439884931,1.150968894,0.439852991,0.322205366,4044.651184,1
2618,65.94566,25.20172,83,65.95261,25.17984,1.150968894,0.439852991,1.151090195,0.439471113,1.257131644,4045.908315,1
2619,65.95261,25.17984,87,65.958,25.15318,1.151090195,0.439471113,1.151184268,0.439005808,1.348387178,4047.256702,1
2620,65.958,25.15318,92,65.96063,25.15021,1.151184268,0.439005808,1.15123017,0.438953972,0.321905773,4047.578608,1
2621,65.96063,25.15021,95,65.96629,25.13651,1.15123017,0.438953972,1.151328956,0.438714862,0.883807621,4048.462416,1
2622,65.96629,25.13651,83,65.96833,25.13462,1.151328956,0.438714862,1.151364561,0.438681875,0.242447391,4048.704863,1
2623,65.96833,25.13462,74,65.97148,25.13849,1.151364561,0.438681875,1.151419538,0.438749419,0.391653222,4049.096516,1
2624,65.97148,25.13849,70,65.97364,25.13906,1.151419538,0.438749419,1.151457238,0.438759368,0.241563533,4049.33808,1
2625,65.97364,25.13906,68,65.98427,25.0658,1.151457238,0.438759368,1.151642766,0.43748074,3.520429994,4052.85851,1
2626,65.98427,25.0658,69,65.99898,25.03486,1.151642766,0.43748074,1.151899504,0.436940735,2.152867041,4055.011377,1
2627,65.99898,25.03486,71,66.00283,25.01668,1.151899504,0.436940735,1.151966699,0.436623434,0.92697388,4055.938351,1
2628,66.00283,25.01668,71,66.00594,25.013,1.151966699,0.436623434,1.152020979,0.436559206,0.383770925,4056.322122,1
2629,66.00594,25.013,71,66.00656,25.01267,1.152020979,0.436559206,1.1520318,0.436553446,0.070537054,4056.392659,1
2630,66.00656,25.01267,71,66.01189,25.01434,1.1520318,0.436553446,1.152124826,0.436582593,0.597458801,4056.990118,1
2631,66.01189,25.01434,70,66.01827,25.02242,1.152124826,0.436582593,1.152236178,0.436723616,0.797913819,4057.788031,1
2632,66.01827,25.02242,71,66.0251,25.02599,1.152236178,0.436723616,1.152355384,0.436785924,0.776406307,4058.564438,1
2633,66.0251,25.02599,72,66.0303,25.03153,1.152355384,0.436785924,1.152446141,0.436882615,0.630058688,4059.194496,1
2634,66.0303,25.03153,77,66.03355,25.03088,1.152446141,0.436882615,1.152502864,0.436871271,0.362574272,4059.557071,1
2635,66.03355,25.03088,79,66.03911,25.03294,1.152502864,0.436871271,1.152599905,0.436907224,0.625204685,4060.182275,1
2636,66.03911,25.03294,77,66.04224,25.03669,1.152599905,0.436907224,1.152654533,0.436972674,0.387046378,4060.569322,1
2637,66.04224,25.03669,72,66.05317,25.05965,1.152654533,0.436972674,1.152845298,0.437373402,1.59730178,4062.166624,1
2638,66.05317,25.05965,66,66.06306,25.06332,1.152845298,0.437373402,1.153017911,0.437437455,1.112117052,4063.278741,1
2639,66.06306,25.06332,67,66.07643,25.0895,1.153017911,0.437437455,1.153251261,0.437894383,1.898554429,4065.177295,1
2640,66.07643,25.0895,52,66.08503,25.12971,1.153251261,0.437894383,1.15340136,0.43859618,2.049583,4067.226878,1
2641,66.08503,25.12971,58,66.09594,25.15063,1.15340136,0.43859618,1.153591775,0.438961302,1.536410909,4068.763289,1
2642,66.09594,25.15063,51,66.11368,25.16061,1.153591775,0.438961302,1.153901397,0.439135486,2.023166507,4070.786455,1
2643,66.11368,25.16061,50,66.11565,25.16014,1.153901397,0.439135486,1.15393578,0.439127283,0.22007374,4071.006529,1
2644,66.11565,25.16014,55,66.11999,25.15213,1.15393578,0.439127283,1.154011527,0.438987482,0.602426586,4071.608956,1
2645,66.11999,25.15213,51,66.1317,25.14206,1.154011527,0.438987482,1.154215905,0.438811728,1.378704083,4072.98766,1
2646,66.1317,25.14206,41,66.13517,25.14318,1.154215905,0.438811728,1.154276468,0.438831275,0.389122751,4073.376783,1
2647,66.13517,25.14318,41,66.13882,25.13999,1.154276468,0.438831275,1.154340172,0.438775599,0.430482902,4073.807265,1
2648,66.13882,25.13999,40,66.14241,25.14396,1.154340172,0.438775599,1.15440283,0.438844889,0.437306031,4074.244572,1
2649,66.14241,25.14396,36,66.14755,25.15035,1.15440283,0.438844889,1.15449254,0.438956416,0.639714375,4074.884286,1
2650,66.14755,25.15035,36,66.15813,25.16546,1.15449254,0.438956416,1.154677195,0.439220135,1.358470873,4076.242757,1
2651,66.15813,25.16546,51,66.15772,25.20269,1.154677195,0.439220135,1.15467004,0.439869921,1.673993581,4077.91675,1
2652,66.15772,25.20269,52,66.16652,25.26888,1.15467004,0.439869921,1.154823629,0.441025154,3.13135586,4081.048106,1
2653,66.16652,25.26888,51,66.17074,25.27744,1.154823629,0.441025154,1.154897281,0.441174554,0.606706236,4081.654812,1
2654,66.17074,25.27744,51,66.21018,25.3488,1.154897281,0.441174554,1.155585639,0.442420021,5.430828926,4087.085641,1
2655,66.21018,25.3488,55,66.21845,25.35774,1.155585639,0.442420021,1.155729978,0.442576054,1.003182975,4088.088824,1
2656,66.21845,25.35774,57,66.22153,25.35758,1.155729978,0.442576054,1.155783734,0.442573261,0.342555498,4088.43138,1
2657,66.22153,25.35758,59,66.22821,25.35162,1.155783734,0.442573261,1.155900322,0.44246924,0.789371744,4089.220752,1
2658,66.22821,25.35162,55,66.23279,25.35187,1.155900322,0.44246924,1.155980258,0.442473603,0.509396005,4089.730148,1
